wht_profile_tin_active,wht_profile_years_on_register,wht_profile_is_profile_complete,wht_profile_director_tin_coverage_ratio,wht_profile_has_all_director_tins,wht_vat_is_vat_registered,wht_vat_efris_usage_ratio,wht_vat_efris_fully_compliant,wht_wht_is_wht_registered,wht_wht_is_designated_agent,wht_wht_filing_compliance_ratio,wht_wht_avg_payment_delay_days,wht_wht_supplier_tin_coverage_ratio,wht_wht_missing_supplier_tins_count,wht_profile_overall_filing_compliance_ratio,wht_profile_late_returns_last_12m,wht_profile_max_days_late_return,wht_pay_tax_payment_compliance_ratio_12m,wht_pay_domestic_tax_paid_12m,wht_pay_is_small_taxpayer,wht_pay_meets_minimum_payment_threshold,wht_penalty_underestimation_flag_5y,wht_penalty_underestimation_count_5y,wht_penalty_underestimation_amount_5y,wht_enforce_has_outstanding_liability,wht_enforce_on_installment_plan_flag,wht_enforce_enforcement_actions_count_5y,wht_enforce_recent_enforcement_flag,wht_investig_investigation_flag,wht_investig_investigation_count,wht_investig_last_investigation_recency_days,wht_profit_years_of_consecutive_loss,wht_profit_loss_to_turnover_ratio,wht_composite_overall_compliance_score,wht_composite_enforcement_risk_score,wht_composite_transparency_score,wht_composite_stability_score,wht_rule_any_fatal_legal_failure,label_safe_to_exempt
True,13,True,0.729,False,True,0.722,False,True,False,0.986,7.0,0.798,2,0.706,0,0,0.656,59003121.0,False,True,True,2,28570834.0,False,False,0,False,False,0,0,0,0.0,67.2,25.0,83.3,95.2,False,1
True,13,True,0.715,False,False,0.028,False,True,False,0.964,6.4,0.875,5,0.971,1,20,0.939,19680125.0,True,False,False,0,0.0,False,False,0,False,False,0,0,0,0.0,92.1,0.0,74.3,93.4,False,0
True,17,True,0.959,False,False,0.009,False,True,False,0.861,13.2,0.787,5,1.0,0,0,0.693,10547428.0,False,True,False,0,0.0,False,False,1,True,False,0,0,3,0.438,84.0,28.0,75.3,69.4,False,0
True,7,True,0.628,False,False,0.0,False,True,True,0.756,9.6,0.918,2,0.985,0,0,0.876,42236544.0,False,True,False,0,0.0,False,False,0,False,False,0,0,0,0.0,92.0,0.0,79.0,82.7,False,0
True,2,True,0.872,False,True,0.912,False,False,False,0.228,23.5,0.931,0,1.0,0,0,1.0,55239311.0,False,True,False,0,0.0,False,False,0,False,False,0,0,2,0.63,96.1,0.0,87.7,39.4,False,0
True,17,True,0.651,False,True,0.931,False,True,False,0.798,17.6,0.552,7,0.92,2,31,0.849,21712573.0,True,False,False,0,0.0,False,False,0,False,False,0,0,1,0.24,80.8,0.0,69.0,83.5,False,0
True,0,True,0.726,False,True,0.928,False,True,True,0.906,7.0,0.895,1,0.718,0,0,0.901,21246865.0,False,True,False,0,0.0,False,False,0,False,False,0,0,3,0.167,78.9,0.0,78.7,37.3,False,1
True,19,True,0.633,False,False,0.007,False,True,False,0.92,16.4,0.964,1,0.983,0,0,0.932,15612202.0,True,False,False,0,0.0,False,False,0,False,False,0,0,1,0.118,93.3,0.0,79.1,86.0,False,1
True,6,True,0.958,False,True,0.883,False,True,False,0.848,12.3,0.782,4,0.968,0,0,0.739,36289765.0,True,False,False,0,0.0,False,False,0,False,False,0,0,0,0.0,84.5,0.0,85.1,78.4,False,0
True,12,True,0.925,False,True,0.452,False,True,True,0.963,4.0,0.764,2,0.944,0,0,0.888,17181553.0,True,False,False,0,0.0,False,False,0,False,False,0,0,0,0.0,91.2,0.0,82.7,93.1,False,0
True,19,True,0.723,False,True,0.892,False,True,False,0.853,22.2,0.579,7,0.9,0,0,0.75,4868011.0,True,False,False,0,0.0,False,False,0,False,False,0,0,2,0.547,79.5,0.0,67.5,69.3,False,0
True,12,True,0.954,False,True,0.932,False,True,False,0.856,5.5,0.865,1,0.941,0,0,0.462,14425847.0,True,False,False,0,0.0,False,False,0,False,False,0,0,1,0.165,71.6,0.0,92.6,84.7,False,1
True,14,True,0.919,False,True,0.799,False,True,False,0.843,8.9,0.82,3,0.876,1,44,0.801,180797498.0,False,True,False,0,0.0,False,False,0,False,False,0,0,3,0.313,80.2,0.0,87.6,77.3,False,1
True,11,True,0.804,False,True,0.832,False,True,False,0.941,7.0,0.845,3,0.99,0,0,0.883,85988218.0,True,True,False,0,0.0,False,False,0,False,False,0,0,2,0.323,93.0,0.0,87.4,79.8,False,1
True,11,True,0.768,False,True,0.952,True,True,True,0.966,7.6,0.807,3,0.623,4,33,0.738,54285720.0,True,True,False,0,0.0,False,False,0,False,False,0,0,1,0.206,56.2,0.0,84.2,85.9,False,0
True,18,True,0.971,False,False,0.0,False,True,False,0.887,19.9,0.736,5,0.769,0,0,0.953,22375663.0,True,False,False,0,0.0,False,False,0,False,False,0,0,1,0.176,81.9,0.0,79.0,85.2,False,0
True,4,True,0.823,False,True,0.855,False,True,False,0.824,14.5,0.818,2,0.973,0,0,0.823,21794419.0,True,False,False,0,0.0,True,True,0,False,False,0,0,0,0.0,88.1,15.0,84.1,69.5,False,1
True,5,True,0.858,False,True,0.786,False,False,False,0.757,10.5,0.809,4,0.942,0,0,0.857,50640900.0,True,True,False,0,0.0,False,False,0,False,False,0,0,2,0.271,88.6,0.0,81.1,60.2,False,0
True,8,True,0.873,False,True,0.871,False,True,True,0.958,1.5,0.728,4,0.862,1,2,0.919,140096869.0,False,True,False,0,0.0,False,False,0,False,False,0,0,2,0.235,86.0,0.0,78.3,74.8,False,1
True,11,True,0.857,False,True,0.977,True,False,False,0.436,12.4,0.902,0,0.963,1,2,0.946,38518899.0,True,False,False,0,0.0,False,False,0,False,False,0,0,3,0.097,91.0,0.0,86.0,80.1,False,1
True,5,True,0.897,False,True,0.85,False,True,False,0.961,26.0,0.762,4,0.831,2,36,0.94,26700248.0,True,False,False,0,0.0,True,True,0,False,False,0,0,0,0.0,78.7,15.0,80.7,73.9,False,0
True,7,False,0.951,False,False,0.0,False,False,False,0.575,16.8,0.816,1,0.565,3,22,0.731,129103771.0,False,True,False,0,0.0,True,False,0,False,False,0,0,0,0.0,53.7,25.0,53.8,84.5,True,0
True,19,True,0.732,False,True,0.935,False,True,False,0.828,4.6,0.726,2,0.747,1,20,0.592,336063529.0,False,True,False,0,0.0,False,False,0,False,False,0,0,2,0.462,64.5,0.0,81.1,78.6,False,1
True,9,True,0.531,True,False,0.0,False,True,False,0.717,7.8,0.665,3,0.71,0,0,0.667,29695388.0,False,True,False,0,0.0,False,False,0,False,False,0,0,1,0.161,67.7,0.0,68.9,82.0,False,0
True,5,True,0.811,False,True,0.933,False,True,True,0.954,6.1,0.945,1,0.895,1,30,0.821,29600485.0,True,False,False,0,0.0,False,False,0,False,False,0,0,2,0.243,82.7,0.0,87.4,60.0,False,1
True,10,True,0.711,False,False,0.037,False,True,True,0.795,10.3,0.906,0,0.81,1,4,0.716,278696935.0,False,True,False,0,0.0,True,True,1,True,False,0,0,1,0.176,72.6,43.0,81.3,89.4,False,0
True,15,False,0.989,False,True,0.81,False,True,False,0.793,7.1,0.848,2,0.677,2,19,0.825,16238082.0,False,True,False,0,0.0,False,False,1,True,False,0,0,0,0.0,68.1,28.0,60.9,93.0,True,0
True,7,True,0.88,False,True,0.912,False,True,True,0.97,11.3,0.698,3,0.916,0,0,0.795,14947158.0,True,False,False,0,0.0,True,False,0,False,False,0,0,3,0.039,84.3,25.0,78.1,67.9,False,1
True,13,True,0.675,False,False,0.0,False,True,False,0.663,19.5,0.886,2,0.686,1,20,0.729,106330527.0,False,True,False,0,0.0,False,False,1,False,False,0,0,0,0.0,64.8,28.0,77.3,96.2,False,0
True,15,True,0.777,False,False,0.0,False,True,False,0.673,18.7,0.847,2,0.968,1,11,0.912,22359484.0,True,False,False,0,0.0,False,False,0,False,False,0,0,2,0.184,88.7,0.0,78.1,81.0,False,1
True,9,False,0.799,False,False,0.035,False,True,False,0.875,8.1,0.806,4,0.76,1,4,0.745,37040420.0,False,True,False,0,0.0,False,False,1,False,False,0,0,2,0.228,71.5,28.0,55.2,76.7,True,0
True,1,True,0.845,False,True,0.854,False,True,False,0.922,8.5,0.722,3,0.577,3,10,0.585,16496137.0,True,False,False,0,0.0,False,False,2,True,False,0,0,3,0.057,49.1,36.0,75.2,43.6,False,0
True,1,True,0.921,False,False,0.0,False,True,True,0.992,9.7,0.818,4,0.943,0,0,0.738,48375468.0,False,True,False,0,0.0,False,False,0,False,False,0,0,1,0.305,83.5,0.0,83.6,47.3,False,1
True,10,True,0.976,False,True,0.663,False,False,False,0.7,15.6,0.947,1,0.987,0,0,0.937,50289420.0,False,True,False,0,0.0,False,False,0,False,False,0,0,3,0.332,93.9,0.0,93.0,74.7,False,0
True,5,True,0.796,False,True,0.932,False,True,False,0.807,13.5,0.84,3,0.732,1,15,0.75,13550232.0,True,False,False,0,0.0,False,False,0,False,False,0,0,2,0.098,69.2,0.0,80.6,62.3,False,1
True,10,True,0.967,False,True,0.87,False,True,False,0.779,13.7,0.71,4,0.898,0,0,0.952,76108977.0,False,True,False,0,0.0,False,False,0,False,False,0,0,2,0.128,89.9,0.0,82.9,84.4,False,1
True,5,True,0.919,False,True,0.832,False,True,False,0.78,11.3,0.843,2,0.909,1,26,0.899,105620302.0,False,True,False,0,0.0,False,False,1,True,False,0,0,1,0.121,86.1,28.0,90.2,69.2,False,0
True,17,True,0.895,False,True,0.809,False,True,True,0.879,20.8,0.84,3,0.867,0,0,0.655,6346917.0,True,False,False,0,0.0,False,False,2,True,True,2,641,0,0.0,73.7,66.0,86.7,91.5,False,1
True,0,False,0.841,True,True,0.787,False,True,True,0.696,10.7,0.941,0,0.829,2,27,0.783,5240790.0,True,False,False,0,0.0,True,False,1,True,False,0,0,0,0.0,74.1,53.0,66.6,51.1,True,0
True,12,True,0.919,False,False,0.0,False,False,False,0.581,22.9,0.803,3,0.991,0,0,0.961,31158370.0,True,False,False,0,0.0,False,False,0,False,False,0,0,1,0.041,94.0,0.0,70.9,89.1,False,1
True,13,True,0.715,False,False,0.0,False,True,False,0.722,25.1,0.843,3,0.918,0,0,0.897,23749853.0,True,False,False,0,0.0,False,False,0,False,False,0,0,1,0.211,86.7,0.0,73.4,84.4,False,1
True,1,True,0.812,False,True,0.878,False,True,True,0.676,17.9,0.843,2,1.0,0,0,0.83,38772323.0,True,False,False,0,0.0,True,True,0,False,False,0,0,3,0.054,89.4,15.0,88.4,45.2,False,0
True,6,True,0.933,False,False,0.013,False,True,False,1.0,6.0,0.792,2,1.0,0,0,0.827,13120613.0,True,False,False,0,0.0,False,False,0,False,False,0,0,1,0.073,91.2,0.0,77.6,70.9,False,1
True,14,True,0.944,False,False,0.0,False,False,False,0.688,12.6,0.846,3,0.695,1,38,0.799,9441150.0,True,False,False,0,0.0,True,True,1,True,False,0,0,2,0.108,69.6,43.0,86.8,81.4,False,0
True,15,True,0.996,False,False,0.052,False,True,False,0.868,10.4,0.88,5,0.917,0,0,0.92,24776148.0,False,True,False,0,0.0,False,False,0,False,False,0,0,0,0.0,90.1,0.0,88.8,93.8,False,1
True,0,False,0.615,False,True,0.93,False,True,False,0.902,16.6,0.814,4,0.671,1,22,0.873,51603966.0,False,True,False,0,0.0,False,False,0,False,False,0,0,3,0.378,70.9,0.0,48.2,33.5,True,0
True,12,True,0.895,False,True,0.899,False,True,False,0.876,5.0,0.861,2,0.966,0,0,0.777,177276703.0,False,True,False,0,0.0,False,False,0,False,False,0,0,0,0.0,87.3,0.0,89.8,97.1,False,1
True,10,True,0.89,False,True,0.959,True,True,True,0.985,10.6,0.869,3,0.787,3,3,0.931,19043171.0,True,False,False,0,0.0,False,False,1,True,False,0,0,0,0.0,75.9,28.0,86.9,93.3,False,0
True,14,True,0.921,False,True,0.938,False,True,False,0.647,10.8,0.904,4,0.861,0,0,0.91,71069263.0,True,True,False,0,0.0,False,False,0,False,False,0,0,2,0.112,86.5,0.0,87.5,84.7,False,1
True,11,True,0.722,False,True,0.884,False,True,True,0.904,2.1,0.745,3,0.838,0,0,0.832,4424408.0,True,False,False,0,0.0,False,False,0,False,False,0,0,2,0.256,83.2,0.0,76.3,76.5,False,0
True,6,True,0.763,False,True,0.961,True,True,True,0.875,6.9,0.702,4,0.832,2,12,0.783,35362683.0,True,False,False,0,0.0,False,False,0,False,False,0,0,0,0.0,74.9,0.0,79.4,78.4,False,1
True,14,True,0.817,False,True,0.859,False,True,True,0.983,1.3,0.88,3,0.859,1,20,0.939,212916741.0,False,True,False,0,0.0,False,False,0,False,False,0,0,2,0.116,86.8,0.0,86.6,86.5,False,1
True,0,True,0.839,False,True,0.814,False,True,True,0.861,8.8,0.968,0,0.896,0,0,0.852,10379226.0,True,False,False,0,0.0,False,False,0,False,False,0,0,3,0.188,86.2,0.0,91.1,35.6,False,1
True,12,True,0.716,False,True,0.852,False,True,True,0.797,17.1,0.829,3,0.797,2,41,0.694,39420335.0,False,True,True,2,14138067.0,True,True,0,False,False,0,0,3,0.219,67.2,40.0,78.6,77.1,False,0
True,19,True,0.729,False,True,0.803,False,False,False,0.534,19.3,0.846,0,0.973,0,0,0.945,252386781.0,False,True,False,0,0.0,False,False,0,False,False,0,0,3,0.254,92.9,0.0,85.9,79.3,False,1
True,15,True,0.698,False,True,0.877,False,False,False,0.503,26.1,0.926,2,0.998,0,0,0.833,14979532.0,True,False,False,0,0.0,False,False,0,False,False,0,0,0,0.0,88.0,0.0,80.1,92.9,False,1
True,13,True,0.922,False,True,0.954,True,False,False,0.507,15.4,0.826,3,0.86,1,17,0.652,12146202.0,True,False,False,0,0.0,True,False,0,False,False,0,0,1,0.275,71.6,25.0,87.1,81.7,False,0
True,7,True,0.675,False,True,0.94,False,True,False,0.83,13.7,0.711,3,0.797,0,0,0.895,73458861.0,False,True,False,0,0.0,False,False,1,True,False,0,0,2,0.33,81.8,28.0,74.6,67.3,False,1
True,14,True,0.917,False,False,0.0,False,False,False,0.591,20.4,0.809,6,0.871,1,6,0.726,49350700.0,False,True,False,0,0.0,True,False,1,False,False,0,0,1,0.356,74.7,53.0,76.1,82.0,False,0
True,13,True,0.728,False,False,0.0,False,True,False,0.873,20.8,0.922,1,0.917,1,44,0.654,726604827.0,False,True,False,0,0.0,True,True,0,False,False,0,0,0,0.0,73.9,15.0,82.2,99.5,False,0
True,10,True,0.9,False,True,0.821,False,True,False,0.917,22.5,0.838,4,0.942,0,0,0.81,59667457.0,False,True,False,0,0.0,False,False,0,False,False,0,0,0,0.0,84.5,0.0,82.1,95.2,False,1
True,10,True,0.988,True,False,0.0,False,False,False,0.577,28.0,0.861,4,0.832,1,38,0.833,37526398.0,True,False,False,0,0.0,False,False,0,False,False,0,0,0,0.0,76.1,0.0,85.4,94.5,False,1
True,9,True,0.73,False,False,0.0,False,True,False,0.918,14.5,0.819,2,0.856,1,40,0.759,235582837.0,False,True,False,0,0.0,False,False,4,True,False,0,0,1,0.283,76.3,52.0,80.8,82.5,False,1
True,18,True,0.73,True,False,0.014,False,False,False,0.78,11.0,0.924,0,0.977,0,0,1.0,163621518.0,False,True,False,0,0.0,False,False,0,False,False,0,0,1,0.213,96.9,0.0,85.2,87.6,False,1
True,9,False,0.836,False,True,0.952,True,True,True,0.816,6.1,0.896,0,0.817,2,7,0.719,34751500.0,True,False,False,0,0.0,False,False,0,False,False,0,0,2,0.119,71.3,0.0,63.9,79.4,True,0
True,14,True,0.844,False,False,0.0,False,True,False,0.724,7.1,0.725,4,0.832,1,17,0.64,9078249.0,True,False,False,0,0.0,False,False,0,False,False,0,0,3,0.272,70.9,0.0,80.2,73.3,False,0
True,9,True,0.97,False,True,0.944,False,True,True,0.738,8.5,0.803,1,0.777,0,0,0.809,15017917.0,True,False,False,0,0.0,False,False,2,True,False,0,0,3,0.141,77.7,36.0,92.2,73.4,False,1
True,12,True,0.801,False,False,0.0,False,True,False,0.787,14.8,0.831,5,0.883,1,22,0.782,8063423.0,True,False,False,0,0.0,False,False,0,False,False,0,0,0,0.0,78.8,0.0,79.1,91.9,False,1
True,3,True,0.905,False,True,0.922,False,True,False,0.591,12.5,0.968,1,1.0,0,0,0.947,130113359.0,False,True,False,0,0.0,True,True,0,False,False,0,0,0,0.0,95.5,15.0,94.1,68.6,False,0
True,16,True,0.907,False,True,0.867,False,True,False,0.852,12.8,0.805,2,0.699,0,0,0.847,16433657.0,True,False,False,0,0.0,False,False,0,False,False,0,0,2,0.192,74.4,0.0,89.4,80.3,False,0
True,4,True,0.889,False,False,0.0,False,False,False,0.348,26.3,0.541,10,0.897,1,35,0.716,5290545.0,True,False,False,0,0.0,False,False,0,False,False,0,0,2,0.018,74.7,0.0,66.6,58.7,False,1
True,1,True,0.837,False,True,0.866,False,True,False,0.867,15.0,0.737,5,0.918,0,0,0.816,8839051.0,True,False,False,0,0.0,False,False,1,True,False,0,0,3,0.116,84.7,28.0,79.2,41.1,False,0
True,7,True,0.933,False,True,0.712,False,True,False,0.928,12.9,0.779,2,0.972,0,0,0.706,13865568.0,True,False,False,0,0.0,False,False,0,False,False,0,0,3,0.325,83.1,0.0,80.6,60.6,False,0
True,2,True,0.911,False,False,0.035,False,False,False,0.723,7.5,0.89,2,0.785,3,23,0.741,100393518.0,False,True,True,1,10197080.0,False,False,0,False,False,0,0,3,0.2,67.7,25.0,88.6,47.1,False,0
True,7,True,0.937,False,True,0.64,False,False,False,0.489,17.7,0.804,3,0.934,1,12,0.726,55303444.0,False,True,False,0,0.0,False,False,0,False,False,0,0,2,0.077,78.6,0.0,81.5,73.2,False,0
True,3,True,0.872,True,False,0.0,False,True,False,0.697,6.8,0.816,2,0.808,2,42,0.963,31153934.0,True,False,False,0,0.0,False,False,0,False,False,0,0,1,0.211,81.7,0.0,79.1,56.9,False,1
True,15,True,0.855,False,True,0.848,False,True,False,0.835,13.3,0.89,1,1.0,0,0,0.953,54354866.0,False,True,False,0,0.0,False,False,0,False,False,0,0,1,0.339,95.7,0.0,84.7,82.6,False,1
True,15,True,0.997,False,True,0.715,False,True,True,0.834,9.3,0.892,4,0.931,0,0,0.87,10247815.0,True,False,False,0,0.0,False,False,0,False,False,0,0,0,0.0,88.8,0.0,83.3,92.3,False,1
True,1,True,0.811,False,False,0.0,False,True,False,0.699,12.3,0.95,3,0.95,0,0,0.951,27492534.0,True,False,False,0,0.0,False,False,1,False,False,0,0,3,0.223,93.0,28.0,81.5,40.4,False,0
True,8,True,0.911,False,False,0.066,False,True,True,0.851,16.8,0.903,3,1.0,0,0,0.885,130361057.0,False,True,False,0,0.0,False,False,0,False,False,0,0,1,0.42,92.0,0.0,87.6,74.0,False,1
True,15,True,0.967,True,True,0.683,False,True,False,0.976,5.9,0.625,3,1.0,0,0,0.877,159792441.0,False,True,False,0,0.0,False,False,0,False,False,0,0,1,0.205,93.5,0.0,74.0,87.8,False,1
True,11,True,0.722,False,True,0.765,False,True,True,0.755,17.3,0.93,0,0.838,2,44,0.737,7090674.0,True,False,False,0,0.0,False,False,0,False,False,0,0,0,0.0,71.4,0.0,81.9,91.6,False,1
True,19,True,0.786,False,False,0.057,False,True,True,0.904,8.2,0.86,2,0.761,0,0,0.881,21680852.0,True,False,False,0,0.0,True,True,1,True,False,0,0,0,0.0,80.2,43.0,83.9,93.5,False,1
True,12,True,0.936,False,True,0.95,False,True,False,0.853,3.7,0.902,1,0.865,2,44,0.887,16589798.0,True,False,False,0,0.0,False,False,0,False,False,0,0,2,0.209,81.9,0.0,91.1,79.9,False,1
True,7,True,0.872,False,True,0.942,False,False,False,0.396,14.9,0.854,2,0.852,3,18,0.696,315543211.0,False,True,False,0,0.0,False,False,0,False,False,0,0,0,0.0,68.2,0.0,87.0,86.1,False,0
True,10,True,0.657,False,True,0.869,False,True,False,0.715,19.4,0.843,2,0.948,0,0,0.84,29387176.0,False,True,False,0,0.0,False,False,0,False,False,0,0,3,0.305,86.7,0.0,79.5,74.4,False,1
True,19,True,0.772,False,True,0.808,False,False,False,0.568,26.7,0.91,0,0.866,2,11,0.865,52903256.0,True,True,False,0,0.0,False,False,0,False,False,0,0,1,0.176,77.1,0.0,88.6,86.6,False,0
True,13,True,0.942,True,True,0.924,False,True,False,0.983,1.5,0.924,0,0.905,0,0,0.746,73181832.0,False,True,False,0,0.0,False,False,0,False,False,0,0,2,0.056,83.1,0.0,93.8,86.2,False,1
True,15,True,0.863,False,False,0.0,False,True,False,0.813,15.9,0.905,2,0.9,0,0,0.9,72470330.0,False,True,False,0,0.0,False,False,0,False,False,0,0,2,0.503,87.4,0.0,76.9,75.0,False,0
True,2,True,0.915,True,True,0.948,False,True,False,0.845,3.6,0.769,4,0.899,1,14,0.795,21113019.0,True,False,False,0,0.0,False,False,0,False,False,0,0,2,0.088,82.1,0.0,86.6,51.3,False,0
True,18,True,0.963,False,True,0.754,False,True,False,0.872,16.0,0.877,1,0.919,1,34,0.779,14338480.0,True,False,False,0,0.0,False,False,1,False,False,0,0,0,0.0,80.4,28.0,91.3,92.8,False,0
True,17,True,0.93,False,True,0.98,True,False,False,0.507,16.2,0.919,1,0.916,0,0,0.822,82719556.0,True,True,False,0,0.0,False,False,0,False,False,0,0,1,0.104,84.7,0.0,91.9,89.2,False,1
True,0,True,0.692,False,True,0.946,False,False,False,0.654,17.7,0.81,5,0.911,2,12,0.701,81385448.0,False,True,False,0,0.0,False,False,1,True,False,0,0,0,0.0,73.7,28.0,79.3,55.8,False,0
True,12,True,0.702,False,True,0.733,False,False,False,0.429,22.0,0.934,2,0.928,0,0,0.922,24418699.0,True,False,False,0,0.0,False,False,0,False,False,0,0,1,0.184,88.9,0.0,87.1,85.1,False,0
True,13,True,0.677,True,True,0.917,False,True,True,0.691,9.8,0.749,6,0.892,1,35,0.761,4823211.0,True,False,False,0,0.0,False,False,0,False,False,0,0,0,0.0,79.1,0.0,76.9,91.0,False,1
False,0,True,0.534,False,True,0.951,True,True,True,1.0,7.6,0.627,3,0.898,2,31,0.936,7658664.0,True,False,False,0,0.0,False,False,0,False,False,0,0,3,0.256,85.2,0.0,74.6,33.4,True,0
True,5,True,0.96,False,True,0.823,False,True,False,0.989,9.9,0.878,2,1.0,0,0,0.942,212955331.0,False,True,False,0,0.0,False,False,0,False,False,0,0,3,0.313,95.8,0.0,93.4,57.6,False,0
True,8,True,0.976,False,True,0.924,False,True,False,1.0,15.1,0.837,2,0.681,2,14,0.894,84492886.0,False,True,False,0,0.0,False,False,0,False,False,0,0,1,0.208,70.1,0.0,85.4,78.6,False,1
True,0,True,0.953,False,True,0.859,False,True,False,0.78,19.0,0.571,9,0.853,1,16,0.817,33212446.0,True,False,False,0,0.0,False,False,1,True,False,0,0,0,0.0,78.0,28.0,76.0,54.2,False,0
True,18,True,0.885,False,True,0.764,False,True,False,0.694,18.1,0.819,0,0.945,0,0,0.794,60551284.0,False,True,False,0,0.0,False,False,0,False,False,0,0,3,0.199,84.7,0.0,82.5,78.3,False,1
True,12,True,0.853,False,True,0.785,False,True,False,0.705,20.2,0.724,3,1.0,0,0,0.758,56985078.0,False,True,False,0,0.0,False,False,1,True,False,0,0,1,0.088,85.8,28.0,85.6,89.0,False,1
True,9,True,0.978,True,False,0.0,False,False,False,0.434,14.4,0.931,2,0.909,2,17,0.658,17473415.0,True,False,False,0,0.0,False,False,0,False,False,0,0,2,0.166,72.2,0.0,81.1,77.0,False,0
True,19,True,0.776,False,False,0.008,False,True,False,0.841,27.6,0.612,4,0.652,4,8,0.864,219107145.0,False,True,False,0,0.0,False,False,1,True,False,0,0,3,0.061,60.2,28.0,72.0,83.9,False,0
True,3,True,0.677,False,True,0.853,False,True,True,0.801,5.0,0.929,0,0.98,0,0,0.799,1175661570.0,False,True,False,0,0.0,False,False,0,False,False,0,0,0,0.0,89.0,0.0,75.9,72.0,False,1
True,4,True,0.872,False,False,0.0,False,True,False,0.65,23.0,0.845,2,0.809,0,0,0.909,20541143.0,True,False,False,0,0.0,False,False,1,False,False,0,0,3,0.198,81.6,28.0,77.8,52.5,False,0
True,11,True,0.648,False,True,0.771,False,False,False,0.635,30.0,0.683,9,0.968,0,0,0.962,37029834.0,False,True,False,0,0.0,False,False,0,False,False,0,0,0,0.0,91.5,0.0,71.7,94.4,False,1
True,8,True,0.848,False,False,0.0,False,True,True,0.656,18.0,0.797,1,0.762,1,33,1.0,452869862.0,False,True,False,0,0.0,False,False,1,False,False,0,0,1,0.089,81.4,28.0,76.3,84.4,False,0
True,6,True,0.852,False,True,0.958,True,True,False,0.777,17.4,0.639,5,0.877,0,0,0.781,93598955.0,False,True,False,0,0.0,False,False,1,True,False,0,0,1,0.181,80.4,28.0,75.9,71.5,False,0
True,1,True,0.757,True,True,0.939,False,False,False,0.616,11.4,0.917,2,0.859,2,18,0.934,14464398.0,True,False,False,0,0.0,False,False,0,False,False,0,0,1,0.141,82.4,0.0,85.4,49.3,False,0
True,0,True,0.865,False,True,0.66,False,True,True,0.804,10.5,0.77,3,0.698,3,28,0.734,3377639.0,True,False,False,0,0.0,True,False,0,False,False,0,0,1,0.335,62.2,25.0,78.0,38.0,False,0
True,9,False,0.817,False,True,0.785,False,True,False,0.98,4.3,0.712,4,0.625,0,0,0.795,44094316.0,False,True,False,0,0.0,False,False,0,False,False,0,0,0,0.0,69.4,0.0,58.1,90.7,True,0
True,5,True,0.82,False,False,0.068,False,True,True,0.663,7.7,0.674,5,0.899,0,0,0.802,42146821.0,False,True,False,0,0.0,False,False,0,False,False,0,0,1,0.034,84.3,0.0,73.7,69.8,False,0
True,16,True,0.807,False,True,0.913,False,True,False,0.886,8.1,0.715,4,0.867,0,0,0.728,16173340.0,True,False,False,0,0.0,False,False,0,False,False,0,0,0,0.0,79.1,0.0,80.3,93.0,False,1
True,1,True,0.865,False,True,0.664,False,True,False,0.748,9.6,0.79,1,0.964,0,0,0.714,48924719.0,True,False,False,0,0.0,False,False,1,True,False,0,0,0,0.0,83.5,28.0,84.9,58.9,False,0
True,5,True,0.659,False,True,0.866,False,True,True,0.672,14.3,0.708,6,0.971,1,42,0.838,53365705.0,False,True,False,0,0.0,False,False,0,False,False,0,0,3,0.178,86.2,0.0,71.4,58.6,False,0
True,2,False,0.889,False,True,0.949,False,False,False,0.527,13.2,0.917,0,0.757,1,39,0.737,41128524.0,False,True,False,0,0.0,True,False,0,False,False,0,0,0,0.0,70.1,25.0,66.9,62.6,True,0
True,13,True,0.898,True,True,0.776,False,True,False,1.0,4.5,0.867,2,0.921,0,0,0.696,9232750.0,True,False,False,0,0.0,False,False,1,True,False,0,0,3,0.32,81.3,28.0,90.1,72.1,False,0
True,19,True,0.786,False,False,0.0,False,True,True,0.869,16.5,0.876,3,0.938,0,0,0.768,17034347.0,True,False,False,0,0.0,False,False,0,False,False,0,0,0,0.0,83.4,0.0,82.8,93.1,False,0
True,8,False,0.843,False,False,0.0,False,True,True,0.999,4.7,0.774,3,0.742,2,35,0.867,99782766.0,False,True,True,2,26996030.0,False,False,1,True,False,0,0,2,0.232,74.1,53.0,49.8,74.3,True,0
True,9,True,0.825,False,False,0.0,False,True,False,0.833,7.0,0.891,0,0.889,0,0,0.928,27652559.0,True,False,False,0,0.0,False,False,0,False,False,0,0,0,0.0,89.5,0.0,86.3,89.9,False,0
True,9,True,0.869,True,False,0.0,False,True,False,0.998,6.5,0.713,7,0.784,0,0,0.682,18443145.0,True,False,False,0,0.0,False,False,0,False,False,0,0,0,0.0,72.8,0.0,76.7,89.3,False,1
